"","status","frei_datum","auftr_nr","mat_nr","charge","met_d_nr","mat_bez","chargengroesse","anzahl_muster","aql_aql","aql_niveau","R-P001","R-P026","R-P027","R-P028","R-P029","order","newn","NewN20","kfac","pfac","fsfac","dose_lsl","itime_usl","npos_usl","act_lsl","act_usl","idepth_lsl","idepth_usl"
"103","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",210,"JUPITER",70255,500,"0,25","II",2.1181,12.35,6.55,6.89,5.8,103,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"104","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",211,"JUPITER",70255,500,"0,25","II",2.1157,13,6.17,7.28,5.461,104,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"105","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",212,"JUPITER",70255,500,"0,25","II",2.1207,12.71,6.2,7.05,5.61,105,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"106","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",213,"JUPITER",70255,500,"0,25","II",2.1076,12.7,6.11,7.04,5.707,106,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"107","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",214,"JUPITER",70255,500,"0,25","II",2.1207,13.05,6.05,7.12,5.563,107,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"108","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",215,"JUPITER",70255,500,"0,25","II",2.1169,13.01,6.3,7.16,5.567,108,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"109","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",216,"JUPITER",70255,500,"0,25","II",2.1155,12.13,6.26,7.08,5.651,109,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"110","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",217,"JUPITER",70255,500,"0,25","II",2.1193,12.02,6.33,6.98,5.681,110,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"111","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",218,"JUPITER",70255,500,"0,25","II",2.1138,12.48,5.98,6.98,5.727,111,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"112","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",219,"JUPITER",70255,500,"0,25","II",2.118,12.51,5.97,7.04,5.655,112,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"113","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",220,"JUPITER",70255,500,"0,25","II",2.1129,12.88,6.29,6.93,5.734,113,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"114","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",221,"JUPITER",70255,500,"0,25","II",2.1184,13.06,6.08,7.18,5.542,114,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"115","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",222,"JUPITER",70255,500,"0,25","II",2.1089,12.89,6.09,6.99,5.684,115,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"116","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",223,"JUPITER",70255,500,"0,25","II",2.1198,12.68,6.61,7.26,5.439,116,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"117","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",224,"JUPITER",70255,500,"0,25","II",2.1108,13.19,6.22,6.99,5.735,117,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"118","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",225,"JUPITER",70255,500,"0,25","II",2.1231,12.87,6.58,7.06,5.602,118,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"119","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",226,"JUPITER",70255,500,"0,25","II",2.1256,12.84,6.52,7,5.673,119,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"120","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",227,"JUPITER",70255,500,"0,25","II",2.1205,13.45,6.68,6.95,5.739,120,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"121","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",228,"JUPITER",70255,500,"0,25","II",2.1154,13.27,6.83,6.96,5.774,121,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"122","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",229,"JUPITER",70255,500,"0,25","II",2.1226,13.34,6.25,6.77,5.878,122,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"123","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",230,"JUPITER",70255,500,"0,25","II",2.1169,12.96,6.26,7.14,5.526,123,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"124","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",231,"JUPITER",70255,500,"0,25","II",2.1198,12.61,6.09,6.98,5.747,124,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"125","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",232,"JUPITER",70255,500,"0,25","II",2.1254,12.35,6.4,7.14,5.535,125,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"126","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",233,"JUPITER",70255,500,"0,25","II",2.1154,12.7,6.37,7.04,5.689,126,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"127","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",234,"JUPITER",70255,500,"0,25","II",2.1208,13.22,6.36,7.25,5.427,127,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"128","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",235,"JUPITER",70255,500,"0,25","II",2.1135,13.94,6.35,7.02,5.69,128,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"129","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",236,"JUPITER",70255,500,"0,25","II",2.1268,12.79,6.29,6.85,5.836,129,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"130","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",237,"JUPITER",70255,500,"0,25","II",2.132,12.79,6.7,7.07,5.603,130,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"131","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",238,"JUPITER",70255,500,"0,25","II",2.1182,12.58,6.05,7.09,5.585,131,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"132","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",239,"JUPITER",70255,500,"0,25","II",2.1231,12.97,6.58,7.1,5.637,132,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"133","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",240,"JUPITER",70255,500,"0,25","II",2.1214,12.66,6.18,6.88,5.79,133,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"134","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",241,"JUPITER",70255,500,"0,25","II",2.1229,13.36,6.38,7.16,5.586,134,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"135","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",242,"JUPITER",70255,500,"0,25","II",2.1184,13.47,6.59,7.1,5.637,135,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"136","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",243,"JUPITER",70255,500,"0,25","II",2.1118,13.04,6.41,6.98,5.741,136,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"137","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",244,"JUPITER",70255,500,"0,25","II",2.1288,12.82,6.44,6.95,5.696,137,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"138","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",245,"JUPITER",70255,500,"0,25","II",2.118,13.12,6.46,6.95,5.773,138,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"139","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",246,"JUPITER",70255,500,"0,25","II",2.1138,12.55,6.31,7.32,5.396,139,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"140","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",247,"JUPITER",70255,500,"0,25","II",2.1274,11.95,6.31,7.17,5.541,140,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"141","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",248,"JUPITER",70255,500,"0,25","II",2.1201,12.79,5.95,7.01,5.717,141,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"142","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-23 10:24:51,"000201093","0000890642","3F341",249,"JUPITER",70255,500,"0,25","II",2.1241,12.36,6.19,6.89,5.799,142,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"143","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",474,"JUPITER",72649,501,"0,25","II",2.1178,15.29,6.98,7.19,5.498,143,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"144","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",475,"JUPITER",72649,501,"0,25","II",2.1099,16.4,6.96,7.07,5.628,144,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"145","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",476,"JUPITER",72649,501,"0,25","II",2.1236,15.37,6.6,6.71,5.947,145,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"146","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",477,"JUPITER",72649,501,"0,25","II",2.1175,15.5,7.35,7.1,5.582,146,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"147","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",478,"JUPITER",72649,501,"0,25","II",2.1005,15.57,7.38,7.37,5.322,147,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"148","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",479,"JUPITER",72649,501,"0,25","II",2.1206,15.48,7,7.09,5.615,148,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"149","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",480,"JUPITER",72649,501,"0,25","II",2.1198,15.27,6.65,6.91,5.802,149,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"150","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",481,"JUPITER",72649,501,"0,25","II",2.1115,15.71,6.86,7.1,5.615,150,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"151","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",482,"JUPITER",72649,501,"0,25","II",2.1195,15.34,7.27,6.82,5.873,151,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"152","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",483,"JUPITER",72649,501,"0,25","II",2.1306,15.53,6.51,6.74,5.923,152,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"153","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",484,"JUPITER",72649,501,"0,25","II",2.113,15.24,6.66,6.98,5.711,153,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"154","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",485,"JUPITER",72649,501,"0,25","II",2.1111,15.28,6.62,6.98,5.789,154,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"155","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",486,"JUPITER",72649,501,"0,25","II",2.1216,15.2,6.65,7.03,5.715,155,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"156","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",487,"JUPITER",72649,501,"0,25","II",2.104,15.75,6.58,7.08,5.664,156,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"157","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",488,"JUPITER",72649,501,"0,25","II",2.1262,15.22,6.56,7,5.752,157,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"158","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",489,"JUPITER",72649,501,"0,25","II",2.1284,15.5,7.13,6.84,5.844,158,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"159","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",490,"JUPITER",72649,501,"0,25","II",2.1175,15.49,6.6,6.96,5.765,159,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"160","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",491,"JUPITER",72649,501,"0,25","II",2.1227,14.92,6.58,6.93,5.749,160,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"161","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",492,"JUPITER",72649,501,"0,25","II",2.1287,15.45,6.75,6.98,5.737,161,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"162","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",493,"JUPITER",72649,501,"0,25","II",2.1347,14.9,7.18,7,5.707,162,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"163","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",494,"JUPITER",72649,501,"0,25","II",2.1287,15.05,6.7,7.05,5.651,163,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"164","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",495,"JUPITER",72649,501,"0,25","II",2.1284,15.32,6.84,7.08,5.614,164,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"165","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",496,"JUPITER",72649,501,"0,25","II",2.1246,15.33,6.88,6.7,6.005,165,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"166","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",497,"JUPITER",72649,501,"0,25","II",2.1208,15.5,6.83,6.97,5.729,166,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"167","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",498,"JUPITER",72649,501,"0,25","II",2.123,15,6.98,6.9,5.785,167,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"168","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",499,"JUPITER",72649,501,"0,25","II",2.1219,14.72,6.91,6.88,5.801,168,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"169","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",500,"JUPITER",72649,501,"0,25","II",2.1397,15.49,6.53,7,5.692,169,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"170","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-11-09 08:15:02,"000199492","0000874676","3F327",501,"JUPITER",72649,501,"0,25","II",2.1161,15.55,6.35,7.01,5.657,170,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"171","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",221,"JUPITER",88258,500,"0,25","II",2.1279,11.69,6.05,6.81,5.834,233,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"172","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",222,"JUPITER",88258,500,"0,25","II",2.108,11.39,6.29,6.68,5.953,234,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"173","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",223,"JUPITER",88258,500,"0,25","II",2.1148,11.95,6.17,6.78,5.905,235,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"174","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",224,"JUPITER",88258,500,"0,25","II",2.1134,12.08,6.48,6.43,6.223,236,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"175","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",225,"JUPITER",88258,500,"0,25","II",2.1349,12.21,6.1,7.01,5.688,237,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"176","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",226,"JUPITER",88258,500,"0,25","II",2.1145,11.77,6.24,6.43,6.19,238,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"177","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",227,"JUPITER",88258,500,"0,25","II",2.1246,12.21,6.15,6.67,6.006,239,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"178","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",228,"JUPITER",88258,500,"0,25","II",2.1004,11.76,6.05,6.31,6.361,240,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"179","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",229,"JUPITER",88258,500,"0,25","II",2.1165,11.86,6.18,6.45,6.232,241,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"180","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",230,"JUPITER",88258,500,"0,25","II",2.1114,11.87,6.68,6.87,5.803,242,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"181","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",231,"JUPITER",88258,500,"0,25","II",2.1159,12.13,6.08,6.38,6.325,243,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"182","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",232,"JUPITER",88258,500,"0,25","II",2.1192,11.7,6.31,6.46,6.213,244,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"183","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",233,"JUPITER",88258,500,"0,25","II",2.127,12.62,6.46,6.96,5.689,245,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"184","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-12-15 14:18:26,"000202261","0000873266","3F350",234,"JUPITER",88258,500,"0,25","II",2.1397,12.04,6.45,6.5,6.177,246,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"185","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",386,"JUPITER",87256,500,"0,25","II",2.1188,12,6.66,6.85,5.781,247,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"186","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",387,"JUPITER",87256,500,"0,25","II",2.0975,11.98,6.6,6.34,6.28,248,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"187","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",388,"JUPITER",87256,500,"0,25","II",2.1171,11.57,6.59,6.39,6.318,249,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"188","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",389,"JUPITER",87256,500,"0,25","II",2.1173,11.61,6.63,6.48,6.216,250,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"189","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",390,"JUPITER",87256,500,"0,25","II",2.1142,11.86,6.91,6.57,6.106,251,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"190","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",391,"JUPITER",87256,500,"0,25","II",2.1226,12.75,6.26,6.38,6.305,252,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"191","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",392,"JUPITER",87256,500,"0,25","II",2.1183,12.41,6.48,6.71,5.991,253,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"192","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",393,"JUPITER",87256,500,"0,25","II",2.1096,12.48,6.54,6.91,5.722,254,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"193","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",394,"JUPITER",87256,500,"0,25","II",2.1098,12.84,6.63,6.42,6.266,255,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"194","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",395,"JUPITER",87256,500,"0,25","II",2.1145,12.72,6.44,6.44,6.233,256,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"195","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",396,"JUPITER",87256,500,"0,25","II",2.112,12.01,6.45,6.65,5.968,257,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"196","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",397,"JUPITER",87256,500,"0,25","II",2.1173,12.12,6.37,6.35,6.34,258,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"197","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",398,"JUPITER",87256,500,"0,25","II",2.1184,11.92,6.52,6.67,5.964,259,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"198","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",399,"JUPITER",87256,500,"0,25","II",2.1186,12.19,6.41,6.38,6.275,260,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"199","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",400,"JUPITER",87256,500,"0,25","II",2.12,11.94,6.5,6.33,6.34,261,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"200","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",401,"JUPITER",87256,500,"0,25","II",2.1166,12.14,6.82,6.75,5.957,262,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"201","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",402,"JUPITER",87256,500,"0,25","II",2.1253,11.93,6.7,6.78,5.915,263,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"202","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",403,"JUPITER",87256,500,"0,25","II",2.1145,12.82,6.79,6.78,5.918,264,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"203","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",404,"JUPITER",87256,500,"0,25","II",2.1228,12.94,6.78,6.65,6.05,265,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"204","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",405,"JUPITER",87256,500,"0,25","II",2.1189,12.56,6.75,6.62,6.078,266,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"205","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",406,"JUPITER",87256,500,"0,25","II",2.1198,11.93,6.42,6.58,6.107,267,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"206","[k_F, p_f, r_f, m_F, md_f, z_f]",2024-01-03 13:09:19,"000202431","0000873266","3F355",407,"JUPITER",87256,500,"0,25","II",2.108,12.37,6.35,6.68,5.949,268,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
